Cantidad_Total_Productos,Compra_Total,Cantidad_Compras,Total_Subcategorias_Compradas,Q_Productos_Compra,Ticket_Compra,Cluster
7,2491.05,2,2,3.5,1245.525,Cluster 2
18,2868.84,4,4,4.5,717.21,Cluster 1
16,3449.91,4,4,4.0,862.4775,Cluster 1
1,2443.35,1,1,1.0,2443.35,Cluster 4
9,2499.27,3,3,3.0,833.09,Cluster 2
21,301.79,5,5,4.2,60.358,Cluster 1
22,459.22,4,4,5.5,114.805,Cluster 3
18,185.46,4,4,4.5,46.365,Cluster 3
16,714.84,3,3,5.3333335,238.28,Cluster 3
10,599.9,2,2,5.0,299.95,Cluster 0
16,299.84,3,3,5.3333335,99.94666,Cluster 3
18,344.77,4,4,4.5,86.1925,Cluster 3
6,419.94,1,1,6.0,419.94,Cluster 0
11,464.89,2,2,5.5,232.445,Cluster 0
12,193.68,2,2,6.0,96.84,Cluster 0
12,473.88,2,2,6.0,236.94,Cluster 0
17,764.83,3,3,5.6666665,254.94333,Cluster 3
5,2479.31,2,2,2.5,1239.655,Cluster 2
7,2653.29,2,2,3.5,1326.645,Cluster 2
9,185.91,2,2,4.5,92.955,Cluster 0
17,2788.19,4,4,4.25,697.0475,Cluster 1
1,2443.35,1,1,1.0,2443.35,Cluster 4
1,2443.35,1,1,1.0,2443.35,Cluster 4
6,2718.3,2,2,3.0,1359.15,Cluster 2
1,2443.35,1,1,1.0,2443.35,Cluster 4
7,2638.95,2,2,3.5,1319.475,Cluster 2
7,2653.29,2,2,3.5,1326.645,Cluster 2
12,2658.9,3,3,4.0,886.3,Cluster 2
18,2842.18,4,4,4.5,710.545,Cluster 1
12,2630.29,3,3,4.0,876.7633,Cluster 2
5,2583.31,2,2,2.5,1291.655,Cluster 2
6,2618.3,2,2,3.0,1309.15,Cluster 2
19,2769.17,5,5,3.8,553.834,Cluster 1
15,2549.21,4,4,3.75,637.3025,Cluster 1
1,2443.35,1,1,1.0,2443.35,Cluster 4
5,349.95,1,1,5.0,349.95,Cluster 0
5,24.95,1,1,5.0,24.95,Cluster 0
5,124.95,1,1,5.0,124.95,Cluster 0
5,24.95,1,1,5.0,24.95,Cluster 0
31,1057.69,6,6,5.1666665,176.28166,Cluster 1
11,2617.8,3,3,3.6666667,872.6,Cluster 2
1,2443.35,1,1,1.0,2443.35,Cluster 4
7,2638.95,2,2,3.5,1319.475,Cluster 2
9,123.41,2,2,4.5,61.705,Cluster 0
13,67.37,3,3,4.3333335,22.456667,Cluster 3
17,1240.33,4,4,4.25,310.0825,Cluster 1
7,3501.43,2,2,3.5,1750.715,Cluster 2
17,2550.83,4,4,4.25,637.7075,Cluster 1
9,3571.41,2,2,4.5,1785.705,Cluster 2
19,1675.37,4,4,4.75,418.8425,Cluster 1
8,2564.92,2,2,4.0,1282.46,Cluster 2
6,2276.94,2,2,3.0,1138.47,Cluster 2
9,3571.41,2,2,4.5,1785.705,Cluster 2
5,1260.45,2,2,2.5,630.225,Cluster 2
1,1120.49,1,1,1.0,1120.49,Cluster 4
5,1260.45,2,2,2.5,630.225,Cluster 2
38,2412.58,8,8,4.75,301.5725,Cluster 1
6,814.94,2,2,3.0,407.47,Cluster 0
8,3611.42,2,2,4.0,1805.71,Cluster 2
7,2415.93,2,2,3.5,1207.965,Cluster 2
2,2240.98,1,1,2.0,2240.98,Cluster 4
7,1330.43,2,2,3.5,665.215,Cluster 2
7,1420.43,2,2,3.5,710.215,Cluster 2
18,233.28,3,3,6.0,77.76,Cluster 3
16,364.28,3,3,5.3333335,121.42667,Cluster 3
10,2356.9,3,3,3.3333333,785.63336,Cluster 2
11,1428.39,3,3,3.6666667,476.13,Cluster 2
2,2240.98,1,1,2.0,2240.98,Cluster 4
16,550.9,3,3,5.3333335,183.63333,Cluster 3
5,124.95,1,1,5.0,124.95,Cluster 0
7,1330.43,2,2,3.5,665.215,Cluster 2
6,2380.94,2,2,3.0,1190.47,Cluster 2
11,669.89,2,2,5.5,334.945,Cluster 0
5,349.95,1,1,5.0,349.95,Cluster 0
6,179.94,1,1,6.0,179.94,Cluster 0
7,1330.43,2,2,3.5,665.215,Cluster 2
12,142.68,2,2,6.0,71.34,Cluster 0
20,384.6,4,4,5.0,96.15,Cluster 3
14,298.36,3,3,4.6666665,99.45333,Cluster 3
15,374.85,3,3,5.0,124.95,Cluster 3
17,358.83,3,3,5.6666665,119.61,Cluster 3
5,24.95,1,1,5.0,24.95,Cluster 0
4,279.96,1,1,4.0,279.96,Cluster 0
4,279.96,1,1,4.0,279.96,Cluster 0
4,19.96,1,1,4.0,19.96,Cluster 0
4,279.96,1,1,4.0,279.96,Cluster 0
11,737.44,2,2,5.5,368.72,Cluster 0
16,163.39,3,3,5.3333335,54.463333,Cluster 3
11,673.89,2,2,5.5,336.945,Cluster 0
4,279.96,1,1,4.0,279.96,Cluster 0
14,269.86,3,3,4.6666665,89.95333,Cluster 3
14,219.86,3,3,4.6666665,73.28667,Cluster 3
1,2443.35,1,1,1.0,2443.35,Cluster 4
17,2641.74,4,4,4.25,660.435,Cluster 1
15,603.85,3,3,5.0,201.28334,Cluster 3
11,2853.25,3,3,3.6666667,951.0833,Cluster 2
16,2637.75,4,4,4.0,659.4375,Cluster 1
6,3043.35,2,2,3.0,1521.675,Cluster 2
15,357.85,3,3,5.0,119.28333,Cluster 3
12,2903.24,3,3,4.0,967.74664,Cluster 2
14,495.86,3,3,4.6666665,165.28667,Cluster 3
5,49.95,1,1,5.0,49.95,Cluster 0
15,2664.07,4,4,3.75,666.0175,Cluster 1
21,424.79,4,4,5.25,106.1975,Cluster 3
15,510.31,3,3,5.0,170.10333,Cluster 3
5,49.95,1,1,5.0,49.95,Cluster 0
4,39.96,1,1,4.0,39.96,Cluster 0
13,280.87,3,3,4.3333335,93.62334,Cluster 3
20,593.8,4,4,5.0,148.45,Cluster 3
5,124.95,1,1,5.0,124.95,Cluster 0
12,173.88,2,2,6.0,86.94,Cluster 0
4,99.96,1,1,4.0,99.96,Cluster 0
5,49.95,1,1,5.0,49.95,Cluster 0
6,1950.94,2,2,3.0,975.47,Cluster 2
15,120.85,3,3,5.0,40.283333,Cluster 3
9,2499.27,3,3,3.0,833.09,Cluster 2
13,2495.87,3,3,4.3333335,831.95667,Cluster 2
7,2415.93,2,2,3.5,1207.965,Cluster 2
11,912.25,3,3,3.6666667,304.08334,Cluster 3
13,104.87,3,3,4.3333335,34.956665,Cluster 3
12,43.68,2,2,6.0,21.84,Cluster 0
9,222.41,2,2,4.5,111.205,Cluster 0
14,111.7,3,3,4.6666665,37.233334,Cluster 3
11,272.39,2,2,5.5,136.195,Cluster 0
19,113.41,4,4,4.75,28.3525,Cluster 3
13,101.71,3,3,4.3333335,33.90333,Cluster 3
6,1825.94,2,2,3.0,912.97,Cluster 2
11,1995.89,3,3,3.6666667,665.2967,Cluster 2
7,1910.93,2,2,3.5,955.465,Cluster 2
15,217.61,3,3,5.0,72.53667,Cluster 3
7,1910.93,2,2,3.5,955.465,Cluster 2
5,1840.95,2,2,2.5,920.475,Cluster 2
7,1910.93,2,2,3.5,955.465,Cluster 2
6,1950.94,2,2,3.0,975.47,Cluster 2
16,379.84,3,3,5.3333335,126.613335,Cluster 3
17,2502.33,4,4,4.25,625.5825,Cluster 1
8,129.12,2,2,4.0,64.56,Cluster 0
10,29.7,2,2,5.0,14.85,Cluster 0
10,225.9,2,2,5.0,112.95,Cluster 0
3,1619.97,1,1,3.0,1619.97,Cluster 4
7,1759.93,2,2,3.5,879.965,Cluster 2
5,575.95,2,2,2.5,287.975,Cluster 0
20,451.74,4,4,5.0,112.935,Cluster 3
10,215.9,2,2,5.0,107.95,Cluster 0
6,128.94,1,1,6.0,128.94,Cluster 0
14,2086.86,4,4,3.5,521.715,Cluster 1
6,1950.94,2,2,3.0,975.47,Cluster 2
5,1916.95,2,2,2.5,958.475,Cluster 2
17,384.83,3,3,5.6666665,128.27667,Cluster 3
8,59.92,2,2,4.0,29.96,Cluster 0
10,153.74,2,2,5.0,76.87,Cluster 0
19,570.81,4,4,4.75,142.7025,Cluster 3
10,455.9,2,2,5.0,227.95,Cluster 0
11,79.89,2,2,5.5,39.945,Cluster 0
13,289.87,3,3,4.3333335,96.62334,Cluster 3
15,115.85,3,3,5.0,38.616665,Cluster 3
5,1260.45,2,2,2.5,630.225,Cluster 2
16,121.68,3,3,5.3333335,40.56,Cluster 3
16,1315.84,4,4,4.0,328.96,Cluster 1
12,1680.88,3,3,4.0,560.29333,Cluster 2
6,1115.94,2,2,3.0,557.97,Cluster 2
13,1685.87,3,3,4.3333335,561.95667,Cluster 3
22,2109.83,5,5,4.4,421.966,Cluster 1
11,639.69,3,3,3.6666667,213.23,Cluster 3
14,1275.86,4,4,3.5,318.965,Cluster 1
21,2084.85,4,4,5.25,521.2125,Cluster 1
14,359.86,3,3,4.6666665,119.95333,Cluster 3
12,91.72,3,3,4.0,30.573334,Cluster 3
12,329.88,2,2,6.0,164.94,Cluster 0
9,64.91,2,2,4.5,32.455,Cluster 0
11,79.89,2,2,5.5,39.945,Cluster 0
22,603.78,4,4,5.5,150.945,Cluster 3
14,369.9,3,3,4.6666665,123.3,Cluster 3
17,1833.83,4,4,4.25,458.4575,Cluster 1
3,1619.97,1,1,3.0,1619.97,Cluster 4
16,1360.84,4,4,4.0,340.21,Cluster 1
14,239.86,3,3,4.6666665,79.95333,Cluster 3
8,159.92,2,2,4.0,79.96,Cluster 0
14,383.86,3,3,4.6666665,127.95333,Cluster 3
8,59.92,2,2,4.0,29.96,Cluster 0
13,323.91,3,3,4.3333335,107.97,Cluster 3
10,79.9,2,2,5.0,39.95,Cluster 0
17,133.83,3,3,5.6666665,44.61,Cluster 3
14,239.86,3,3,4.6666665,79.95333,Cluster 3
11,84.89,2,2,5.5,42.445,Cluster 0
16,958.69,3,3,5.3333335,319.56332,Cluster 3
2,1129.98,1,1,2.0,1129.98,Cluster 4
11,74.89,2,2,5.5,37.445,Cluster 0
7,1759.93,2,2,3.5,879.965,Cluster 2
20,516.86,4,4,5.0,129.215,Cluster 3
11,234.95,2,2,5.5,117.475,Cluster 0
17,233.43,3,3,5.6666665,77.81,Cluster 3
17,414.89,3,3,5.6666665,138.29666,Cluster 3
15,119.85,3,3,5.0,39.95,Cluster 3
11,354.89,2,2,5.5,177.445,Cluster 0
13,179.07,3,3,4.3333335,59.69,Cluster 3
9,64.91,2,2,4.5,32.455,Cluster 0
21,333.79,4,4,5.25,83.4475,Cluster 3
22,412.28,4,4,5.5,103.07,Cluster 3
22,343.73,4,4,5.5,85.9325,Cluster 3
15,805.85,4,4,3.75,201.4625,Cluster 3
2,1079.98,1,1,2.0,1079.98,Cluster 4
19,578.85,4,4,4.75,144.7125,Cluster 3
13,1719.67,3,3,4.3333335,573.2233,Cluster 3
13,309.87,3,3,4.3333335,103.29,Cluster 3
10,604.9,3,3,3.3333333,201.63333,Cluster 3
9,595.91,3,3,3.0,198.63667,Cluster 3
18,1890.82,4,4,4.5,472.705,Cluster 1
12,1489.88,3,3,4.0,496.62668,Cluster 3
12,1736.58,3,3,4.0,578.86,Cluster 2
10,656.6,3,3,3.3333333,218.86667,Cluster 3
5,2524.03,2,2,2.5,1262.015,Cluster 2
5,149.95,1,1,5.0,149.95,Cluster 0
17,484.83,3,3,5.6666665,161.61,Cluster 3
8,1289.92,2,2,4.0,644.96,Cluster 2
6,714.94,2,2,3.0,357.47,Cluster 0
8,1208.92,2,2,4.0,604.46,Cluster 2
21,1757.79,4,4,5.25,439.4475,Cluster 1
16,1152.34,4,4,4.0,288.085,Cluster 3
7,749.93,2,2,3.5,374.965,Cluster 0
10,600.9,3,3,3.3333333,200.3,Cluster 3
6,584.94,2,2,3.0,292.47,Cluster 0
8,1133.92,2,2,4.0,566.96,Cluster 0
14,769.7,3,3,4.6666665,256.56668,Cluster 3
12,614.88,3,3,4.0,204.96,Cluster 3
11,1196.59,3,3,3.6666667,398.86334,Cluster 3
2,1079.98,1,1,2.0,1079.98,Cluster 4
32,1731.24,7,7,4.571429,247.32,Cluster 1
11,1144.89,3,3,3.6666667,381.63,Cluster 3
7,686.93,2,2,3.5,343.465,Cluster 0
8,1289.92,2,2,4.0,644.96,Cluster 2
19,431.81,4,4,4.75,107.9525,Cluster 3
16,439.9,3,3,5.3333335,146.63333,Cluster 3
14,209.06,3,3,4.6666665,69.68667,Cluster 3
12,239.94,2,2,6.0,119.97,Cluster 0
11,163.69,2,2,5.5,81.845,Cluster 0
9,144.91,2,2,4.5,72.455,Cluster 0
7,668.93,2,2,3.5,334.465,Cluster 0
19,1481.36,4,4,4.75,370.34,Cluster 1
14,1163.86,3,3,4.6666665,387.95334,Cluster 3
15,807.35,4,4,3.75,201.8375,Cluster 3
5,2524.03,2,2,2.5,1262.015,Cluster 2
11,84.89,2,2,5.5,42.445,Cluster 0
10,215.9,2,2,5.0,107.95,Cluster 0
9,34.11,2,2,4.5,17.055,Cluster 0
9,142.41,2,2,4.5,71.205,Cluster 0
16,158.64,3,3,5.3333335,52.88,Cluster 3
5,793.99,2,2,2.5,396.995,Cluster 2
18,1694.62,4,4,4.5,423.655,Cluster 1
1,539.99,1,1,1.0,539.99,Cluster 4
3,1619.97,1,1,3.0,1619.97,Cluster 4
4,279.96,1,1,4.0,279.96,Cluster 0
9,549.91,2,2,4.5,274.955,Cluster 0
10,118.9,2,2,5.0,59.45,Cluster 0
10,118.9,2,2,5.0,59.45,Cluster 0
19,2674.17,4,4,4.75,668.5425,Cluster 1
23,558.77,4,4,5.75,139.6925,Cluster 3
13,154.07,3,3,4.3333335,51.356667,Cluster 3
5,24.95,1,1,5.0,24.95,Cluster 0
10,604.9,3,3,3.3333333,201.63333,Cluster 3
6,584.94,2,2,3.0,292.47,Cluster 0
10,750.9,3,3,3.3333333,250.3,Cluster 3
20,1765.1,4,4,5.0,441.275,Cluster 1
18,1997.32,4,4,4.5,499.33,Cluster 1
21,855.79,5,5,4.2,171.158,Cluster 1
17,1350.83,4,4,4.25,337.7075,Cluster 1
2,1129.98,1,1,2.0,1129.98,Cluster 4
6,1217.9,2,2,3.0,608.95,Cluster 2
14,263.36,3,3,4.6666665,87.78667,Cluster 3
8,341.92,2,2,4.0,170.96,Cluster 0
8,139.92,2,2,4.0,69.96,Cluster 0
10,189.1,2,2,5.0,94.55,Cluster 0
13,314.87,3,3,4.3333335,104.956665,Cluster 3
4,119.96,1,1,4.0,119.96,Cluster 0
15,270.85,3,3,5.0,90.28333,Cluster 3
4,99.96,1,1,4.0,99.96,Cluster 0
10,229.9,2,2,5.0,114.95,Cluster 0
10,153.74,2,2,5.0,76.87,Cluster 0
10,199.95,2,2,5.0,99.975,Cluster 0
15,374.85,3,3,5.0,124.95,Cluster 3
14,635.66,4,4,3.5,158.915,Cluster 3
1,539.99,1,1,1.0,539.99,Cluster 4
15,1343.35,4,4,3.75,335.8375,Cluster 1
2,1079.98,1,1,2.0,1079.98,Cluster 4
17,381.83,3,3,5.6666665,127.276665,Cluster 3
11,204.89,2,2,5.5,102.445,Cluster 0
10,603.9,2,2,5.0,301.95,Cluster 0
10,133.7,2,2,5.0,66.85,Cluster 0
3,1619.97,1,1,3.0,1619.97,Cluster 4
16,349.84,3,3,5.3333335,116.613335,Cluster 3
17,389.83,3,3,5.6666665,129.94333,Cluster 3
17,1370.83,4,4,4.25,342.7075,Cluster 1
8,239.92,2,2,4.0,119.96,Cluster 0
20,912.8,5,5,4.0,182.56,Cluster 1
9,34.11,2,2,4.5,17.055,Cluster 0
20,562.76,4,4,5.0,140.69,Cluster 3
7,686.93,2,2,3.5,343.465,Cluster 0
6,1165.94,2,2,3.0,582.97,Cluster 2
14,1768.86,3,3,4.6666665,589.62,Cluster 3
14,252.31,3,3,4.6666665,84.10333,Cluster 3
15,1453.4,4,4,3.75,363.35,Cluster 1
13,682.67,3,3,4.3333335,227.55667,Cluster 3
8,1664.92,2,2,4.0,832.46,Cluster 2
11,449.38,2,2,5.5,224.69,Cluster 0
3,1619.97,1,1,3.0,1619.97,Cluster 4
13,1158.87,3,3,4.3333335,386.29,Cluster 3
6,1165.94,2,2,3.0,582.97,Cluster 2
15,1830.65,4,4,3.75,457.6625,Cluster 1
9,1952.91,3,3,3.0,650.97,Cluster 2
1,1700.99,1,1,1.0,1700.99,Cluster 4
1,1700.99,1,1,1.0,1700.99,Cluster 4
10,663.4,3,3,3.3333333,221.13333,Cluster 3
4,19.96,1,1,4.0,19.96,Cluster 0
21,648.79,4,4,5.25,162.1975,Cluster 3
20,201.36,4,4,5.0,50.34,Cluster 3
16,359.84,3,3,5.3333335,119.94666,Cluster 3
8,159.92,2,2,4.0,79.96,Cluster 0
10,69.9,2,2,5.0,34.95,Cluster 0
16,213.64,3,3,5.3333335,71.21333,Cluster 3
8,29.12,2,2,4.0,14.56,Cluster 0
15,389.65,3,3,5.0,129.88333,Cluster 3
7,1424.79,2,2,3.5,712.395,Cluster 2
17,1894.83,4,4,4.25,473.7075,Cluster 1
10,79.9,2,2,5.0,39.95,Cluster 0
17,1401.19,4,4,4.25,350.2975,Cluster 1
11,2858.65,3,3,3.6666667,952.88336,Cluster 2
8,25.12,2,2,4.0,12.56,Cluster 0
19,756.36,4,4,4.75,189.09,Cluster 3
27,492.69,6,6,4.5,82.115,Cluster 1
14,214.86,3,3,4.6666665,71.62,Cluster 3
11,191.39,2,2,5.5,95.695,Cluster 0
5,149.95,1,1,5.0,149.95,Cluster 0
11,497.44,2,2,5.5,248.72,Cluster 0
10,39.1,2,2,5.0,19.55,Cluster 0
5,24.95,1,1,5.0,24.95,Cluster 0
8,2564.92,2,2,4.0,1282.46,Cluster 2
6,1295.44,2,2,3.0,647.72,Cluster 2
7,3501.43,2,2,3.5,1750.715,Cluster 2
1,1120.49,1,1,1.0,1120.49,Cluster 4
11,204.89,2,2,5.5,102.445,Cluster 0
14,159.06,3,3,4.6666665,53.02,Cluster 3
10,69.9,2,2,5.0,34.95,Cluster 0
26,776.74,5,5,5.2,155.348,Cluster 1
16,318.84,3,3,5.3333335,106.28,Cluster 3
13,309.87,3,3,4.3333335,103.29,Cluster 3
6,29.94,1,1,6.0,29.94,Cluster 0
10,169.9,2,2,5.0,84.95,Cluster 0
5,24.95,1,1,5.0,24.95,Cluster 0
6,179.94,1,1,6.0,179.94,Cluster 0
16,222.6,3,3,5.3333335,74.2,Cluster 3
20,221.1,4,4,5.0,55.275,Cluster 3
22,375.78,5,5,4.4,75.156,Cluster 1
13,3656.37,3,3,4.3333335,1218.79,Cluster 2
12,3472.88,3,3,4.0,1157.6267,Cluster 2
8,129.12,2,2,4.0,64.56,Cluster 0
16,213.64,3,3,5.3333335,71.21333,Cluster 3
14,292.36,3,3,4.6666665,97.45333,Cluster 3
3,3361.47,1,1,3.0,3361.47,Cluster 4
11,2517.25,3,3,3.6666667,839.0833,Cluster 2
4,15.96,1,1,4.0,15.96,Cluster 0
12,233.88,2,2,6.0,116.94,Cluster 0
11,1520.39,3,3,3.6666667,506.79666,Cluster 2
7,2415.93,2,2,3.5,1207.965,Cluster 2
17,3656.33,4,4,4.25,914.0825,Cluster 1
10,1231.9,3,3,3.3333333,410.63333,Cluster 2
12,355.88,3,3,4.0,118.62666,Cluster 3
10,64.7,2,2,5.0,32.35,Cluster 0
9,194.91,2,2,4.5,97.455,Cluster 0
12,37.68,2,2,6.0,18.84,Cluster 0
10,36.4,2,2,5.0,18.2,Cluster 0
17,258.83,3,3,5.6666665,86.276665,Cluster 3
7,2594.01,2,2,3.5,1297.005,Cluster 2
9,2439.99,3,3,3.0,813.33,Cluster 2
15,2703.97,4,4,3.75,675.9925,Cluster 1
8,239.92,2,2,4.0,119.96,Cluster 0
5,24.95,1,1,5.0,24.95,Cluster 0
11,41.39,2,2,5.5,20.695,Cluster 0
19,529.25,4,4,4.75,132.3125,Cluster 3
7,1444.43,2,2,3.5,722.215,Cluster 2
4,39.96,1,1,4.0,39.96,Cluster 0
17,264.83,3,3,5.6666665,88.276665,Cluster 3
2,2240.98,1,1,2.0,2240.98,Cluster 4
15,227.9,3,3,5.0,75.96667,Cluster 3
6,195.6,1,1,6.0,195.6,Cluster 0
15,355.51,3,3,5.0,118.503334,Cluster 3
7,2438.01,2,2,3.5,1219.005,Cluster 2
11,2457.97,3,3,3.6666667,819.3233,Cluster 2
12,2558.96,3,3,4.0,852.9867,Cluster 2
9,150.35,2,2,4.5,75.175,Cluster 0
12,2716.46,3,3,4.0,905.4867,Cluster 2
13,2587.95,3,3,4.3333335,862.65,Cluster 2
13,2529.15,4,4,3.25,632.2875,Cluster 1
12,3622.38,3,3,4.0,1207.46,Cluster 2
13,3806.37,3,3,4.3333335,1268.79,Cluster 2
17,1326.17,4,4,4.25,331.5425,Cluster 1
14,2414.86,3,3,4.6666665,804.9533,Cluster 2
13,157.81,3,3,4.3333335,52.603333,Cluster 3
23,631.21,5,5,4.6,126.242,Cluster 1
11,1545.61,3,3,3.6666667,515.2033,Cluster 2
6,2654.02,2,2,3.0,1327.01,Cluster 2
15,224.71,3,3,5.0,74.903336,Cluster 3
12,239.88,2,2,6.0,119.94,Cluster 0
5,163.0,1,1,5.0,163.0,Cluster 0
8,146.36,2,2,4.0,73.18,Cluster 0
11,198.89,2,2,5.5,99.445,Cluster 0
16,349.84,3,3,5.3333335,116.613335,Cluster 3
10,2593.7,3,3,3.3333333,864.56665,Cluster 2
7,3163.35,2,2,3.5,1581.675,Cluster 2
13,2707.23,3,3,4.3333335,902.41,Cluster 2
10,174.45,2,2,5.0,87.225,Cluster 0
11,69.69,2,2,5.5,34.845,Cluster 0
17,419.27,4,4,4.25,104.8175,Cluster 3
16,533.05,3,3,5.3333335,177.68333,Cluster 3
5,24.95,1,1,5.0,24.95,Cluster 0
15,948.21,4,4,3.75,237.0525,Cluster 3
9,141.85,2,2,4.5,70.925,Cluster 0
14,190.41,3,3,4.6666665,63.47,Cluster 3
4,130.4,1,1,4.0,130.4,Cluster 0
6,23.94,1,1,6.0,23.94,Cluster 0
11,293.89,2,2,5.5,146.945,Cluster 0
16,225.3,3,3,5.3333335,75.1,Cluster 3
11,299.89,2,2,5.5,149.945,Cluster 0
11,204.89,2,2,5.5,102.445,Cluster 0
18,412.76,4,4,4.5,103.19,Cluster 3
13,1559.59,3,3,4.3333335,519.86334,Cluster 3
4,130.4,1,1,4.0,130.4,Cluster 0
10,118.9,2,2,5.0,59.45,Cluster 0
10,118.9,2,2,5.0,59.45,Cluster 0
6,1295.44,2,2,3.0,647.72,Cluster 2
11,2381.89,3,3,3.6666667,793.9633,Cluster 2
7,3461.43,2,2,3.5,1730.715,Cluster 2
20,3646.3,4,4,5.0,911.575,Cluster 1
11,2526.89,3,3,3.6666667,842.2967,Cluster 2
2,2240.98,1,1,2.0,2240.98,Cluster 4
20,1621.3,5,5,4.0,324.26,Cluster 1
8,2450.92,2,2,4.0,1225.46,Cluster 2
11,1417.89,3,3,3.6666667,472.63,Cluster 2
6,2340.94,2,2,3.0,1170.47,Cluster 2
18,3553.82,4,4,4.5,888.455,Cluster 1
17,394.49,3,3,5.6666665,131.49667,Cluster 3
11,795.6,2,2,5.5,397.8,Cluster 0
8,101.92,2,2,4.0,50.96,Cluster 0
8,146.36,2,2,4.0,73.18,Cluster 0
7,2594.01,2,2,3.5,1297.005,Cluster 2
12,2830.46,3,3,4.0,943.4867,Cluster 2
7,2594.01,2,2,3.5,1297.005,Cluster 2
9,2635.99,3,3,3.0,878.6633,Cluster 2
6,2429.02,2,2,3.0,1214.51,Cluster 2
11,2793.97,3,3,3.6666667,931.3233,Cluster 2
6,2559.02,2,2,3.0,1279.51,Cluster 2
17,2663.91,4,4,4.25,665.9775,Cluster 1
15,2597.93,4,4,3.75,649.4825,Cluster 1
5,24.95,1,1,5.0,24.95,Cluster 0
16,357.34,3,3,5.3333335,119.113335,Cluster 3
12,43.68,2,2,6.0,21.84,Cluster 0
6,29.94,1,1,6.0,29.94,Cluster 0
7,2594.01,2,2,3.5,1297.005,Cluster 2
5,2524.03,2,2,2.5,1262.015,Cluster 2
7,2708.01,2,2,3.5,1354.005,Cluster 2
1,2384.07,1,1,1.0,2384.07,Cluster 4
15,2623.93,4,4,3.75,655.9825,Cluster 1
10,174.45,2,2,5.0,87.225,Cluster 0
1,2384.07,1,1,1.0,2384.07,Cluster 4
16,493.0,3,3,5.3333335,164.33333,Cluster 3
1,2384.07,1,1,1.0,2384.07,Cluster 4
12,2707.96,3,3,4.0,902.6533,Cluster 2
5,2600.03,2,2,2.5,1300.015,Cluster 2
19,2797.89,4,4,4.75,699.4725,Cluster 1
11,2805.97,3,3,3.6666667,935.3233,Cluster 2
12,83.88,2,2,6.0,41.94,Cluster 0
5,2524.03,2,2,2.5,1262.015,Cluster 2
20,2792.64,5,5,4.0,558.528,Cluster 1
9,150.35,2,2,4.5,75.175,Cluster 0
20,424.75,4,4,5.0,106.1875,Cluster 3
8,109.12,2,2,4.0,54.56,Cluster 0
13,345.82,3,3,4.3333335,115.27333,Cluster 3
1,539.99,1,1,1.0,539.99,Cluster 4
2,1079.98,1,1,2.0,1079.98,Cluster 4
19,908.12,4,4,4.75,227.03,Cluster 3
10,277.94,2,2,5.0,138.97,Cluster 0
17,2004.83,4,4,4.25,501.2075,Cluster 1
12,37.68,2,2,6.0,18.84,Cluster 0
11,138.69,2,2,5.5,69.345,Cluster 0
6,149.94,1,1,6.0,149.94,Cluster 0
16,339.84,3,3,5.3333335,113.28,Cluster 3
6,149.94,1,1,6.0,149.94,Cluster 0
7,1424.79,2,2,3.5,712.395,Cluster 2
7,3784.51,2,2,3.5,1892.255,Cluster 2
7,3784.51,2,2,3.5,1892.255,Cluster 2
11,2839.61,3,3,3.6666667,946.5367,Cluster 2
12,2737.6,3,3,4.0,912.5333,Cluster 2
20,3888.18,4,4,5.0,972.045,Cluster 1
12,1684.88,3,3,4.0,561.62665,Cluster 2
11,818.94,2,2,5.5,409.47,Cluster 0
4,19.96,1,1,4.0,19.96,Cluster 0
11,1574.75,3,3,3.6666667,524.9167,Cluster 2
11,229.89,2,2,5.5,114.945,Cluster 0
17,229.29,3,3,5.6666665,76.43,Cluster 3
9,194.91,2,2,4.5,97.455,Cluster 0
10,152.4,2,2,5.0,76.2,Cluster 0
15,339.85,3,3,5.0,113.28333,Cluster 3
10,225.9,2,2,5.0,112.95,Cluster 0
9,190.91,2,2,4.5,95.455,Cluster 0
17,2663.91,4,4,4.25,665.9775,Cluster 1
11,2823.97,3,3,3.6666667,941.3233,Cluster 2
9,595.91,3,3,3.0,198.63667,Cluster 3
9,289.91,2,2,4.5,144.955,Cluster 0
11,234.89,2,2,5.5,117.445,Cluster 0
9,134.11,2,2,4.5,67.055,Cluster 0
17,351.83,3,3,5.6666665,117.276665,Cluster 3
11,154.89,2,2,5.5,77.445,Cluster 0
12,259.88,3,3,4.0,86.62666,Cluster 3
11,240.55,2,2,5.5,120.275,Cluster 0
10,159.1,2,2,5.0,79.55,Cluster 0
15,141.35,3,3,5.0,47.116665,Cluster 3
18,1741.32,4,4,4.5,435.33,Cluster 1
17,384.83,3,3,5.6666665,128.27667,Cluster 3
4,99.96,1,1,4.0,99.96,Cluster 0
20,564.8,4,4,5.0,141.2,Cluster 3
12,296.88,2,2,6.0,148.44,Cluster 0
10,169.9,2,2,5.0,84.95,Cluster 0
17,188.63,3,3,5.6666665,62.876667,Cluster 3
15,137.15,3,3,5.0,45.716667,Cluster 3
8,377.92,2,2,4.0,188.96,Cluster 0
5,24.95,1,1,5.0,24.95,Cluster 0
13,1158.87,3,3,4.3333335,386.29,Cluster 3
13,1253.87,3,3,4.3333335,417.95667,Cluster 3
2,1079.98,1,1,2.0,1079.98,Cluster 4
17,402.83,4,4,4.25,100.7075,Cluster 3
